id,table_id,created_at,updated_at,tblidx,wszName,seTblidx,bSeType,byRvType,byExclIdx,byMinLevel,byMaxLevel,byFrequency,wEnchant_Value,byKind,dwEquip,byGroupNo,wMaxValue,bIsSuperior,bIsExcellent,bIsRare,bIsLegendary
cc50df27-3584-4680-8939-41769b407de9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2013,공격속도 상승,617,true,0,12,1,255,3,1020,0,8707,1,0,true,true,true,true
cca096bd-cc5f-4346-9ce5-9322782cb551,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,359,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,7,0,6,53,true,true,true,true
ccb516b9-9803-4b24-9aa6-c4be0b38eaee,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1039,ACTIVE_PHYSICAL_DEFENCE_UP,608,false,0,0,1,255,1,0,20,0,8,1350,true,true,true,true
ccb5fec6-aef1-4935-9344-a7d67164b8fe,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,931,ACTIVE_BURN_DEFENCE,682,false,0,0,1,255,1,0,18,0,6,1350,true,true,true,true
cccaf106-f5a8-468c-9106-e71b46da8407,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,560,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,11,0,3,53,true,true,true,true
cccef82d-617f-47f1-a3a5-60292fc326fd,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,123,ACTIVE_BLOCK_RATE_UP,620,false,0,0,1,255,1,0,0,0,8,352,true,true,true,true
ccd136bf-d18e-4428-bc23-8c2c5c2eecd2,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,426,ACTIVE_ENERGY_CRITICAL,633,false,0,0,5,255,1,0,8,0,9,24,true,true,true,true
cce7e959-6655-4cdd-9d08-f14d1f4e5e8a,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,653,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,13,0,3,53,true,true,true,true
cd073bd7-4caf-43c9-9976-63c42bb698b9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1056,ACTIVE_PARALYZE_TOLERANCE_UP,638,true,0,0,1,255,1,0,20,0,10,220,true,true,true,true
cd136c9c-3aad-41c5-af34-b7a65cbedde8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,388,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,7,0,12,53,true,true,true,true
cd1aec2b-418d-46fe-9839-54ddf26c9a0e,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,154,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,1,0,5,125,true,true,true,true
cd320ca5-e277-40e1-a3d3-250d6259b279,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,651,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,13,0,3,104,true,true,true,true
cd591ec6-69a2-41cd-afec-214340d14698,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,28,ACTIVE_HTB_SKILL_BLOCK_MODE_UP,655,false,0,4,5,255,1,0,1,0,0,22,false,false,false,false
cd73456b-4262-478c-a9c9-de1ba6466a4d,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,569,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,11,0,5,53,true,true,true,true
cd8c7e79-595b-4478-bcb7-4dd7d6bbf772,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,999,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,20,0,1,48,true,true,true,true
cd8dec21-dfb8-4b3a-b630-89efe23dcc66,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,364,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,7,0,7,62,true,true,true,true
cdcc8e3a-0455-4b83-ad6b-a0534bdc86b5,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,796,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,15,0,11,48,true,true,true,true
ce9a2d4c-c362-4fad-8055-d26a6e78af42,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,901,ACTIVE_BURN_DEFENCE,682,false,0,0,1,255,1,0,18,0,1,1350,true,true,true,true
cfb57e4e-539a-43fa-8dce-0cfc6539eac7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,712,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,14,0,4,44,true,true,true,true
cfd3e45d-cb40-414a-93e6-6e6d3f70b0f0,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,72,ACTIVE_TERROR_KEEPTIME_DOWN,644,true,0,0,25,255,1,0,1,0,0,4,false,false,false,false
d012c3ba-5004-41ac-8cfd-af0ab6625517,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,242,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,4,0,12,53,true,true,true,true
d01b56de-685c-4616-bb80-e0025743ce10,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,742,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,14,0,11,48,true,true,true,true
d028c3d3-e90c-4b00-91cd-35d75e4c87b0,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1023,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,20,0,5,48,true,true,true,true
d04e72f6-edf5-4934-a81a-d3f161e8cb86,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,464,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,9,0,6,125,true,true,true,true
d09e6b75-e9eb-47eb-88b8-ea6e19d430c3,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,435,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,8,0,11,53,true,true,true,true
d105fc80-a3bb-48d0-b39c-e51c0f5b8162,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,348,ACTIVE_ENERGY_CRITICAL_DAMAGE_UP,659,false,0,0,4,255,1,0,7,0,4,32,true,true,true,true
d18be241-047f-447b-9bd0-6e78ec9f1a87,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,851,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,17,0,3,104,true,true,true,true
d1a8f3d6-b07e-4454-9925-05aff4dc571a,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,958,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,19,0,3,44,true,true,true,true
d1ec4fd8-1959-4993-ba07-969187ac21d3,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,308,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,6,0,5,125,true,true,true,true
d1eee339-594e-4209-8f6d-353b31260f3f,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,104,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,0,0,4,44,true,true,true,true
d27b8472-daf5-4879-b2f3-9c4e2ff48285,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,816,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,16,0,5,125,true,true,true,true
d27f9492-cf0a-440c-ba50-7ab12f4e5528,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,186,ACTIVE_BLOCK_RATE_UP,620,false,0,0,1,255,1,0,1,0,12,352,true,true,true,true
d37f9fd2-23ea-4501-8fd1-75b7d602113d,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,199,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,4,0,3,53,true,true,true,true
d3d01081-9fbf-4369-acb8-b5ed45b2a0d0,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1010,ACTIVE_BLEEDING_KEEPTIME_DOWN,648,true,0,0,5,255,1,0,20,0,3,20,true,true,true,true
d4457143-1ec7-458a-b4d6-80ab37a20104,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,271,ACTIVE_ATTACK_RATE_UP,618,false,0,0,1,255,1,0,5,0,7,528,true,true,true,true
d576d2ff-f3d1-497d-8996-8f82d3ae809f,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,227,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,4,0,9,44,true,true,true,true
d585ad2f-fa26-4862-b105-5cd97d0b3e66,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,383,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,7,0,11,53,true,true,true,true
d5a8228c-0dbc-4967-84d7-ffaeb7880515,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1006,ACTIVE_POISON_DEFENCE,680,false,0,0,1,255,1,0,20,0,2,1350,true,true,true,true
d5acbaf6-99af-4c90-bbca-59d0cf20864d,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,683,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,13,0,10,28,true,true,true,true
d5ddceaa-9851-45f4-a8d4-f39fa9f3fed3,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,305,ACTIVE_ATTACK_SPEED_UP,617,true,0,0,10,255,1,0,6,0,5,10,true,true,true,true
d5f48269-9a95-48f9-a4e6-4b519d566e04,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1098,ACTIVE_STOMACHACHE_KEEPTIME_DOWN,650,true,0,0,5,255,1,0,22,0,3,20,true,true,true,true
d641f2f0-45e7-4e8f-81f6-1f486a8ba140,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,114,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,0,0,6,28,true,true,true,true
d6454c3f-9076-427e-b4d2-12f76f81f74b,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,792,ACTIVE_ENERGY_CRITICAL_DAMAGE_UP,659,false,0,0,4,255,1,0,15,0,10,32,true,true,true,true
d648f49d-7c67-4241-bf74-c0e4d7dce687,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,611,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,12,0,4,53,true,true,true,true
d69e069c-c984-47a8-b55c-8c449e9e3d56,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,478,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,9,0,8,62,true,true,true,true
d785d1d6-cf5f-4cf0-a1e6-2759c2c56b27,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,264,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,5,0,6,125,true,true,true,true
d7f9d1db-605b-42b1-9538-3b4c7c066c3f,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,304,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,6,0,4,44,true,true,true,true
d80915d5-f331-4f9f-8469-28e5bdf69fb1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1074,ACTIVE_PHYSICAL_DEFENCE_UP,608,false,0,0,1,255,1,0,21,0,2,1350,true,true,true,true
d8cd291e-ebcd-409e-922f-5128b95c76e9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,896,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,17,0,12,53,true,true,true,true
d903bce7-e236-42f1-91b7-177a150ca391,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,979,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,19,0,6,62,true,true,true,true
d9241f4e-e0af-4a75-97e6-cad8113f074d,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,59,ACTIVE_ENERGY_REFLECTION,626,false,0,0,4,255,1,0,1,0,0,25,false,false,false,false
d962b77a-071d-4371-93b7-87bc5006bfd7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,113,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,0,0,6,53,true,true,true,true
d9729ece-5be9-4c27-a089-6e343ca599c8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,791,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,15,0,10,28,true,true,true,true
d979b5ee-479d-4c9a-8405-ea85f983c1a1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2058,복통 방어력 증가,679,false,0,36,1,255,3,204,0,28,1,0,true,true,true,true
d9bf5355-2992-49fe-894f-906411599ac5,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,509,ACTIVE_ENERGY_CRITICAL,633,false,0,0,5,255,1,0,10,0,4,24,true,true,true,true
d9fe996b-3364-49bd-90e1-1c6595be5640,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,138,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,0,0,11,62,true,true,true,true
da193410-cbe7-4c13-a981-487165ffd0c4,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,232,ACTIVE_ATTACK_SPEED_UP,617,true,0,0,10,255,1,0,4,0,10,10,true,true,true,true
da1df426-7f1a-406c-b8b8-f06bad9bae83,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1008,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,20,0,3,44,true,true,true,true
da417cec-bec3-4c78-8145-68ed5a00fed4,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1097,ACTIVE_POISON_KEEPTIME_DOWN,649,true,0,0,5,255,1,0,22,0,3,20,true,true,true,true
da479fa5-5e1c-44be-91c7-22518c418900,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1005,ACTIVE_STOMACHACHE_DEFENCE,679,false,0,0,1,255,1,0,20,0,2,1350,true,true,true,true
da79f4ae-872a-48b8-8b80-82367a8d9370,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,34,ACTIVE_EP_REGENERATION,628,false,0,6,2,255,1,0,1,0,0,78,false,false,false,false
db2d8e30-99a9-4d57-9af9-cbdb45b89c05,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,576,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,11,0,6,28,true,true,true,true
db4ec839-b309-4254-a659-87de1eb7caf8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,591,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,11,0,10,28,true,true,true,true
db81f95a-44ba-4b08-a4a5-46c1bf7e64b2,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,672,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,13,0,7,62,true,true,true,true
db997875-a814-43bc-a1f6-f7ed3dd8faa6,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,568,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,11,0,5,44,true,true,true,true
dbb8d162-d8fc-4a5a-81e0-62c5ca154db7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,137,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,0,0,11,53,true,true,true,true
dbca3699-d8f9-4d06-bd83-4941af03ae1f,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,414,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,8,0,6,28,true,true,true,true
dc4036de-caba-4a59-8902-a744be184860,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,58,ACTIVE_FUNNY_DEFENCE_UP,625,false,0,0,25,255,1,0,1,0,0,4,false,false,false,false
dc43672b-5143-4185-b947-ba99b9eec564,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,313,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,6,0,6,53,true,true,true,true
dc6ba482-19e4-4275-9934-56ccb956b233,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,701,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,14,0,2,28,true,true,true,true
dcd3abad-5d51-4f04-b220-fd297fb58a5b,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,270,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,5,0,7,53,true,true,true,true
dcfcb8e1-a6ab-4d9a-9f98-074cac9ffc82,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,955,ACTIVE_STOMACHACHE_DEFENCE,679,false,0,0,1,255,1,0,19,0,2,1350,true,true,true,true
dda3c116-7871-423e-ab0a-f77bee8faf36,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,600,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,11,0,11,62,true,true,true,true
de028af3-ca89-48ca-9b37-3972ca1d2b30,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,932,ACTIVE_CRITICAL_BLOCK_UP,651,false,0,0,5,255,1,0,18,0,7,20,true,true,true,true
de3b0e1a-a422-4ff0-b99e-12b362f4c495,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,815,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,16,0,5,53,true,true,true,true
de6ba848-dc95-489c-9dee-8962fb878b6c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,825,ACTIVE_ATTACK_RATE_UP,618,false,0,0,1,255,1,0,16,0,7,528,true,true,true,true
de70eda3-535d-4e74-b7c6-9217c516b0e7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,233,ACTIVE_STR_UP,610,false,0,0,2,255,1,0,4,0,11,57,true,true,true,true
de80f82e-1415-4d42-b24c-7102637cbe43,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,552,ACTIVE_STR_UP,610,false,0,0,2,255,1,0,11,0,1,57,true,true,true,true
de86bc56-027a-4ab8-9b31-6c51a328ed13,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1032,ACTIVE_CRITICAL_BLOCK_UP,651,false,0,0,5,255,1,0,20,0,7,20,true,true,true,true
deab6032-57a9-49f3-b2b6-afac16839b91,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,558,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,11,0,2,53,true,true,true,true
deab7f73-1dbe-420b-98fa-37b1ec4e16ae,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,624,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,12,0,7,53,true,true,true,true
deb72dea-4f66-40c7-bef0-a06b398e34b4,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,73,ACTIVE_CONFUSE_KEEPTIME_DOWN,645,true,0,0,25,255,1,0,1,0,0,4,false,false,false,false
df8a1815-506c-4809-b6a2-1101e5f48730,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,689,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,13,0,11,53,true,true,true,true
dfc683c8-7938-402c-8dce-df95376cecfc,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,465,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,9,0,6,104,true,true,true,true
dfd26bfe-a371-4f1c-a7ff-7b957690c023,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,603,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,11,0,12,48,true,true,true,true
e011a736-062e-4c78-85fe-09a33556deb4,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2023,LP 재생효과 상승,627,false,0,18,1,255,3,409,0,44,1,0,true,true,true,true
e023f1e2-3e4a-4f91-8ada-75c86b647a26,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,757,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,15,0,2,44,true,true,true,true
e032d33f-3a4d-4547-a532-15b5c00b76e1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,184,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,1,0,11,62,true,true,true,true
e0508c06-4e4d-45ed-80a6-71d6859e626c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,954,ACTIVE_ENG_UP,615,false,0,0,2,255,1,0,19,0,2,62,true,true,true,true
e052c0b5-a089-4cf3-9a82-bfcc99e787c7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,344,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,7,0,3,53,true,true,true,true
e05cf547-4701-4f59-87df-50acdbdff6f6,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,918,ACTIVE_CANDY_KEEPTIME_DOWN,647,true,0,0,5,255,1,0,18,0,4,20,true,true,true,true
e0a5cc45-dc28-4ca1-93e9-2c65fab91a1b,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,102,ACTIVE_ENERGY_CRITICAL_DAMAGE_UP,659,false,0,0,4,255,1,0,0,0,4,32,true,true,true,true
e0a81209-7fa9-42d5-ab67-86db7dac0e48,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2041,출혈 지속 시간 감소,648,true,0,26,1,255,3,408,0,64,1,0,true,true,true,true
e0e685b3-352c-46ec-ac21-8b693d09666c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,803,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,15,0,12,48,true,true,true,true
e111f91e-7224-488b-b3df-45a7add4bef7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,926,ACTIVE_POISON_DEFENCE,680,false,0,0,1,255,1,0,18,0,5,1350,true,true,true,true
e121b4af-1a6b-475a-b9df-c5e6bc83f9d0,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,323,ACTIVE_BLOCK_RATE_UP,620,false,0,0,1,255,1,0,6,0,8,352,true,true,true,true
e186debe-2a8e-4b90-96e5-0e956d5a6db7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,410,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,8,0,6,125,true,true,true,true
